timestamp,rmssd,coverage,low_frequency,high_frequency
2025-07-27T00:50:00,14.197,0.799,45.864,27.04
2025-07-27T00:55:00,10.092,0.985,94.107,17.485
2025-07-27T01:00:00,8.303,1.002,58.087,7.802
2025-07-27T01:05:00,8.036,1.004,52.99,9.878
2025-07-27T01:10:00,8.472,1.002,50.71,9.624
2025-07-27T01:15:00,8.077,1.003,39.567,10.498
2025-07-27T01:20:00,9.11,0.995,57.764,11.786
2025-07-27T01:25:00,11.439,0.994,172.609,16.653
2025-07-27T01:30:00,9.294,1.001,211.59,16.381
2025-07-27T01:35:00,12.254,0.952,106.474,13.264
2025-07-27T01:40:00,19.977,0.991,368.245,52.134
2025-07-27T01:45:00,18.753,1.004,74.865,24.691
2025-07-27T01:50:00,18.104,1.003,74.858,44.493
2025-07-27T01:55:00,19.113,1.003,55.304,20.362
2025-07-27T02:00:00,19.287,1.002,67.775,32.547
2025-07-27T02:05:00,20.234,1.003,54.022,27.36
2025-07-27T02:10:00,21.105,1.001,55.571,37.976
2025-07-27T02:15:00,23.464,0.917,232.195,40.411
2025-07-27T02:20:00,22.905,1.003,41.193,64.863
2025-07-27T02:25:00,24.003,1.004,76.04,76.612
2025-07-27T02:30:00,24.156,1.002,47.279,63.595
2025-07-27T02:35:00,14.095,0.955,136.563,28.909
2025-07-27T02:40:00,13.428,0.961,83.625,39.614
2025-07-27T02:45:00,12.57,0.965,56.147,30.439
2025-07-27T02:50:00,12.68,1.003,38.79,30.095
2025-07-27T02:55:00,13.598,0.927,137.165,24.247
2025-07-27T03:00:00,10.564,1.004,186.481,17.716
2025-07-27T03:05:00,11.281,1.002,216.425,14.269
2025-07-27T03:10:00,9.056,1.003,55.596,15.206
2025-07-27T03:15:00,9.484,1.003,70.223,14.675
2025-07-27T03:20:00,12.394,1.003,98.401,21.028
2025-07-27T03:25:00,11.31,1.004,85.702,14.101
2025-07-27T03:30:00,11.025,1.002,49.84,16.238
2025-07-27T03:35:00,10.568,1.002,27.219,18.379
2025-07-27T03:40:00,10.613,1.003,32.546,17.288
2025-07-27T03:45:00,9.102,1.004,43.824,17.236
2025-07-27T03:50:00,10.226,1.001,66.063,22.483
2025-07-27T03:55:00,11.454,0.962,53.87,22.004
2025-07-27T04:00:00,14.55,0.93,110.51,24.058
2025-07-27T04:05:00,17.027,0.958,278.225,41.435
2025-07-27T04:10:00,13.79,1.0,41.621,29.061
2025-07-27T04:15:00,12.147,1.005,62.705,24.302
2025-07-27T04:20:00,12.196,1.002,51.96,26.345
2025-07-27T04:25:00,12.033,0.998,36.584,25.761
2025-07-27T04:30:00,11.379,1.003,34.521,19.576
2025-07-27T04:35:00,10.049,1.001,25.571,17.811
2025-07-27T04:40:00,11.189,1.003,54.44,22.588
2025-07-27T04:45:00,9.301,1.003,69.103,14.461
2025-07-27T04:50:00,12.928,0.956,143.794,28.363
2025-07-27T04:55:00,26.349,0.872,1656.479,108.702
2025-07-27T05:00:00,15.113,0.908,324.284,27.005
2025-07-27T05:05:00,13.121,1.004,84.873,17.613
2025-07-27T05:10:00,12.801,1.005,123.727,20.162
2025-07-27T05:15:00,12.055,1.003,89.609,17.067
2025-07-27T05:20:00,12.289,1.002,80.944,12.251
2025-07-27T05:25:00,14.468,0.969,97.462,32.607
2025-07-27T05:30:00,18.138,0.949,409.749,51.766
2025-07-27T05:35:00,13.623,1.005,42.286,23.801
2025-07-27T05:40:00,13.35,1.001,54.546,31.456
2025-07-27T05:45:00,12.496,1.006,141.157,19.955
2025-07-27T05:50:00,13.159,1.001,61.544,27.783
2025-07-27T05:55:00,14.893,1.004,55.458,35.736
2025-07-27T06:00:00,13.698,1.005,110.448,31.263
2025-07-27T06:05:00,13.976,1.002,217.804,25.508
2025-07-27T06:15:00,20.578,0.978,91.247,38.495